Id,Pares,Fecha,Ultimo,Apertura,Maximo,Minimo,Volumen,Porcentaje_variacion
3239oro/usd,oro/usd,2023-05-30,1977.1,1961.3,1981.9,1949.6,"264,370",89.0
3240oro/usd,oro/usd,2023-05-29,1959.75,1961.45,1968.15,1958.1,nan,-9.0
3241oro/usd,oro/usd,2023-05-28,1961.5,1964.55,1964.55,1960.05,nan,-8.0
3242oro/usd,oro/usd,2023-05-26,1963.1,1961.8,1975.7,1954.7,"130,070",103.0
3243oro/usd,oro/usd,2023-05-25,1943.1,1959.5,1965.4,1939.0,0,-100.0
3244oro/usd,oro/usd,2023-05-24,1962.8,1975.4,1975.4,1969.2,190,-49.0
3245oro/usd,oro/usd,2023-05-23,1972.4,1973.9,1980.0,1955.8,0,-12.0
3246oro/usd,oro/usd,2023-05-22,1974.8,1980.5,1980.5,1980.5,10,-20.0
3247oro/usd,oro/usd,2023-05-19,1978.7,1960.0,1976.7,1960.0,110,112.99999999999999
3248oro/usd,oro/usd,2023-05-18,1956.5,1956.8,1956.8,1956.8,20,-122.0
3249oro/usd,oro/usd,2023-05-17,1980.7,1983.6,1983.6,1983.6,10,-39.0
3250oro/usd,oro/usd,2023-05-16,1988.4,2021.3,2022.7,1989.1,50,-147.0
3251oro/usd,oro/usd,2023-05-15,2018.0,2013.8,2017.1,2013.8,0,-9.0
3252oro/usd,oro/usd,2023-12-05,2019.8,2020.5,2027.8,2005.7,"220,500",-3.0
3253oro/usd,oro/usd,2023-11-05,2020.5,2036.8,2047.6,2016.7,"296,980",-81.0
3254oro/usd,oro/usd,2023-10-05,2037.1,2041.6,2056.0,2028.3,"260,810",-28.000000000000004
3255oro/usd,oro/usd,2023-09-05,2042.9,2028.4,2045.1,2026.4,"199,700",48.0
3256oro/usd,oro/usd,2023-08-05,2033.2,2024.6,2037.1,2022.0,"182,210",41.0
3257oro/usd,oro/usd,2023-05-05,2024.8,2058.0,2061.3,2007.0,"283,300",-150.0
3258oro/usd,oro/usd,2023-04-05,2055.7,2054.7,2085.4,2038.5,"311,000",92.0
3259oro/usd,oro/usd,2023-03-05,2037.0,2026.4,2050.0,2016.0,"229,670",68.0
3260oro/usd,oro/usd,2023-02-05,2023.3,1990.5,2028.8,1986.9,"245,640",156.0
3261oro/usd,oro/usd,2023-01-05,1992.2,2000.2,2015.4,1985.7,"173,020",-35.0
3262oro/usd,oro/usd,2023-04-28,1999.1,1997.2,2004.1,1984.4,"172,450",1.0
3263oro/usd,oro/usd,2023-04-27,1999.0,1999.8,2013.3,1982.0,"203,900",61.0
3264oro/usd,oro/usd,2023-04-26,1986.9,2000.0,2009.8,1986.6,620,-41.0
3265oro/usd,oro/usd,2023-04-25,1995.1,1995.4,2005.0,1979.3,850,23.0
3266oro/usd,oro/usd,2023-04-24,1990.6,1983.2,1991.0,1975.3,540,47.0
3267oro/usd,oro/usd,2023-04-21,1981.3,2005.1,2007.0,1973.0,620,-142.0
3268oro/usd,oro/usd,2023-04-20,2009.8,1996.5,2014.5,1994.2,420,59.0
3269oro/usd,oro/usd,2023-04-19,1998.0,2008.5,2009.7,1971.9,920,-61.0
3270oro/usd,oro/usd,2023-04-18,2010.3,1997.1,2013.4,1994.5,220,81.0
3271oro/usd,oro/usd,2023-04-17,1994.2,2002.7,2007.6,1983.2,550,-40.0
3272oro/usd,oro/usd,2023-04-14,2002.2,2041.0,2047.8,1995.0,720,-192.0
3273oro/usd,oro/usd,2023-04-13,2041.3,2015.6,2048.6,2015.6,"1,040",151.0
3274oro/usd,oro/usd,2023-12-04,2010.9,2005.2,2025.7,2005.2,170,30.0
3275oro/usd,oro/usd,2023-11-04,2004.8,1991.4,2006.5,1991.4,70,79.0
3276oro/usd,oro/usd,2023-10-04,1989.1,2000.0,2006.6,1984.0,650,-112.99999999999999
3277oro/usd,oro/usd,2023-06-04,2011.9,2022.2,2023.3,2005.0,490,-45.0
3278oro/usd,oro/usd,2023-05-04,2020.9,2022.1,2033.8,2013.6,530,-6.0
3279oro/usd,oro/usd,2023-04-04,2022.2,1984.6,2027.1,1979.0,810,193.0
3280oro/usd,oro/usd,2023-03-04,1983.9,1968.1,1991.7,1950.0,740,76.0
3281oro/usd,oro/usd,2023-03-31,1969.0,1981.3,1986.8,1968.0,960,-56.99999999999999
3282oro/usd,oro/usd,2023-03-30,1980.3,1965.9,1984.4,1954.9,"10,120",68.0
3283oro/usd,oro/usd,2023-03-29,1966.9,1975.4,1976.0,1959.5,"88,560",-33.0
3284oro/usd,oro/usd,2023-03-28,1973.5,1957.8,1977.1,1949.9,"183,580",10.0
3285oro/usd,oro/usd,2023-03-27,1971.5,2000.3,2001.5,1962.7,"107,040",-151.0
3286oro/usd,oro/usd,2023-03-24,2001.7,2013.3,2023.9,1995.7,"118,690",-57.99999999999999
3287oro/usd,oro/usd,2023-03-23,2013.3,1992.5,2023.3,1984.4,"74,550",237.0
3288oro/usd,oro/usd,2023-03-22,1966.6,1959.7,1999.4,1953.7,"60,530",42.0
3289oro/usd,oro/usd,2023-03-21,1958.3,2000.7,2005.7,1955.9,"65,170",-206.99999999999997
3290oro/usd,oro/usd,2023-03-20,1999.7,2008.6,2031.7,1987.0,"69,060",48.0
3291oro/usd,oro/usd,2023-03-17,1990.2,1942.7,2010.4,1939.1,"67,460",260.0
3292oro/usd,oro/usd,2023-03-16,1939.7,1940.2,1954.6,1928.4,"34,770",-43.0
3293oro/usd,oro/usd,2023-03-15,1948.1,1924.5,1959.1,1906.0,"84,730",195.0
3294oro/usd,oro/usd,2023-03-14,1910.9,1919.4,1919.4,1899.8,"261,280",-28.999999999999996
3295oro/usd,oro/usd,2023-03-13,1916.5,1877.1,1919.5,1875.7,"452,330",264.0
3296oro/usd,oro/usd,2023-10-03,1867.2,1835.1,1874.3,1830.0,"345,810",178.0
3297oro/usd,oro/usd,2023-09-03,1834.6,1818.0,1839.4,1815.4,"228,470",88.0
3298oro/usd,oro/usd,2023-08-03,1818.6,1818.0,1828.7,1813.4,"208,290",-8.0
3299oro/usd,oro/usd,2023-07-03,1820.0,1852.6,1856.9,1817.1,"248,230",-187.0
3300oro/usd,oro/usd,2023-06-03,1854.6,1861.0,1864.3,1850.6,"136,220",0.0
3301oro/usd,oro/usd,2023-03-03,1854.6,1842.1,1864.4,1842.0,"158,960",77.0
3302oro/usd,oro/usd,2023-02-03,1840.5,1843.8,1845.3,1835.9,"139,760",-27.0
3303oro/usd,oro/usd,2023-01-03,1845.4,1834.0,1852.5,1829.6,"182,580",47.0
3304oro/usd,oro/usd,2023-02-28,1836.7,1823.9,1838.6,1810.8,"184,510",65.0
3305oro/usd,oro/usd,2023-02-27,1824.9,1818.0,1827.3,1812.0,"130,430",87.0
3306oro/usd,oro/usd,2023-02-24,1809.2,1825.2,1827.1,1808.8,400,-53.0
3307oro/usd,oro/usd,2023-02-23,1818.8,1823.6,1832.7,1818.3,650,-79.0
3308oro/usd,oro/usd,2023-02-22,1833.3,1837.0,1846.4,1825.1,570,-50.0
3309oro/usd,oro/usd,2023-02-21,1842.5,1850.5,1856.4,1839.0,"210,170",-43.0
3310oro/usd,oro/usd,2023-02-20,1850.5,1847.55,1856.35,1846.3,nan,15.0
3311oro/usd,oro/usd,2023-02-19,1847.75,1851.2,1852.15,1847.55,nan,40.0
3312oro/usd,oro/usd,2023-02-17,1840.4,1827.4,1842.2,1818.4,40,-9.0
3313oro/usd,oro/usd,2023-02-16,1842.0,1838.6,1843.7,1827.2,220,43.0
3314oro/usd,oro/usd,2023-02-15,1834.2,1842.0,1842.0,1828.2,370,-107.0
3315oro/usd,oro/usd,2023-02-14,1854.0,1854.1,1862.0,1846.2,660,11.0
3316oro/usd,oro/usd,2023-02-13,1851.9,1859.0,1861.0,1850.0,570,-59.0
3317oro/usd,oro/usd,2023-10-02,1862.8,1861.6,1863.5,1852.4,30,-18.0
3318oro/usd,oro/usd,2023-09-02,1866.2,1875.3,1884.6,1859.8,220,-60.0
3319oro/usd,oro/usd,2023-08-02,1877.4,1872.1,1880.4,1872.1,230,30.0
3320oro/usd,oro/usd,2023-07-02,1871.7,1870.0,1875.7,1868.0,300,28.999999999999996
3321oro/usd,oro/usd,2023-06-02,1866.2,1865.6,1880.0,1863.4,420,18.0
3322oro/usd,oro/usd,2023-03-02,1862.9,1912.4,1917.0,1861.5,990,-279.0
3323oro/usd,oro/usd,2023-02-02,1916.3,1952.3,1959.1,1911.3,750,-60.0
3324oro/usd,oro/usd,2023-01-02,1927.8,1927.2,1955.0,1922.0,"2,290",-9.0
3325oro/usd,oro/usd,2023-01-31,1929.5,1923.0,1930.4,1900.6,"1,910",34.0
3326oro/usd,oro/usd,2023-01-30,1922.9,1928.3,1933.6,1920.3,"27,220",-71.0
3327oro/usd,oro/usd,2023-01-27,1936.6,1936.8,1943.0,1923.7,"2,330",-5.0
3328oro/usd,oro/usd,2023-01-26,1937.6,1955.3,1957.0,1926.5,"2,100",-65.0
3329oro/usd,oro/usd,2023-01-25,1950.3,1946.0,1956.0,1928.7,"1,270",37.0
3330oro/usd,oro/usd,2023-01-24,1943.1,1940.5,1950.6,1926.3,"1,080",36.0
3331oro/usd,oro/usd,2023-01-23,1936.2,1936.1,1943.7,1920.1,970,41.0
3332oro/usd,oro/usd,2023-01-20,1928.2,1933.7,1939.0,1922.0,"165,270",22.0
3333oro/usd,oro/usd,2023-01-19,1923.9,1907.0,1936.9,1902.0,"214,250",89.0
3334oro/usd,oro/usd,2023-01-18,1907.0,1911.1,1929.8,1898.6,"218,970",-1.0
3335oro/usd,oro/usd,2023-01-17,1907.2,1920.1,1920.1,1905.2,710,-14.000000000000002
3336oro/usd,oro/usd,2023-01-16,1909.9,1923.8,1931.8,1906.2,"268,370",-52.0
3337oro/usd,oro/usd,2023-01-15,1919.9,1923.25,1923.6,1919.85,nan,-9.0
3338oro/usd,oro/usd,2023-01-13,1921.7,1898.8,1925.3,1895.1,"247,880",121.0
3339oro/usd,oro/usd,2023-12-01,1898.8,1879.7,1906.5,1872.4,"265,170",106.0
3340oro/usd,oro/usd,2023-11-01,1878.9,1881.3,1890.9,1870.9,"222,250",13.0
3341oro/usd,oro/usd,2023-10-01,1876.5,1875.7,1885.2,1872.0,"170,510",-7.000000000000001
3342oro/usd,oro/usd,2023-09-01,1877.8,1872.8,1886.4,1869.3,"204,550",43.0
3343oro/usd,oro/usd,2023-06-01,1869.7,1835.9,1875.2,1835.2,"215,370",158.0
3344oro/usd,oro/usd,2023-05-01,1840.6,1861.2,1864.3,1829.9,"188,600",-99.0
3345oro/usd,oro/usd,2023-04-01,1859.0,1845.2,1871.3,1842.0,"198,350",70.0
3346oro/usd,oro/usd,2023-03-01,1846.1,1831.8,1856.6,1831.3,"212,270",56.00000000000001
3347oro/usd,oro/usd,2023-02-01,1835.8,1834.55,1837.9,1831.4,nan,53.0
3348oro/usd,oro/usd,2022-12-30,1826.2,1821.8,1832.4,1819.8,"107,500",1.0
3349oro/usd,oro/usd,2022-12-29,1826.0,1812.3,1827.3,1811.2,"105,990",56.00000000000001
3350oro/usd,oro/usd,2022-12-28,1815.8,1822.4,1822.8,1804.2,"118,080",-40.0
3351oro/usd,oro/usd,2022-12-27,1823.1,1808.2,1841.9,1808.0,"159,620",74.0
3352oro/usd,oro/usd,2022-12-26,1809.7,1805.8,1811.95,1805.55,nan,30.0
3353oro/usd,oro/usd,2022-12-23,1804.2,1801.0,1812.2,1798.9,"105,460",50.0
3354oro/usd,oro/usd,2022-12-22,1795.3,1823.8,1829.3,1792.7,"175,770",-165.0
3355oro/usd,oro/usd,2022-12-21,1825.4,1827.9,1833.8,1821.3,"110,180",0.0
3356oro/usd,oro/usd,2022-12-20,1825.4,1796.8,1832.4,1793.7,"197,500",154.0
3357oro/usd,oro/usd,2022-12-19,1797.7,1801.6,1808.6,1793.2,"86,090",-14.000000000000002
3358oro/usd,oro/usd,2022-12-16,1800.2,1786.9,1804.2,1783.9,"128,750",69.0
3359oro/usd,oro/usd,2022-12-15,1787.8,1818.7,1819.7,1782.0,"185,320",-170.0
3360oro/usd,oro/usd,2022-12-14,1818.7,1822.6,1825.4,1806.2,"143,800",-37.0
3361oro/usd,oro/usd,2022-12-13,1825.5,1792.3,1836.9,1791.8,"230,910",185.0
3362oro/usd,oro/usd,2022-12-12,1792.3,1808.0,1809.3,1789.0,"107,780",-102.0
3363oro/usd,oro/usd,2022-09-12,1810.7,1801.9,1819.0,1800.1,"150,940",51.0
3364oro/usd,oro/usd,2022-08-12,1801.5,1799.5,1806.9,1793.2,"116,270",19.0
3365oro/usd,oro/usd,2022-07-12,1798.0,1783.3,1803.2,1780.5,"155,570",88.0
3366oro/usd,oro/usd,2022-06-12,1782.4,1780.8,1793.2,1779.1,"127,860",6.0
3367oro/usd,oro/usd,2022-05-12,1781.3,1810.5,1822.9,1778.1,"179,820",-156.0
3368oro/usd,oro/usd,2022-02-12,1809.6,1817.0,1818.7,1791.8,"183,720",-31.0
3369oro/usd,oro/usd,2022-01-12,1815.2,1783.1,1818.4,1782.9,"226,150",314.0
3370oro/usd,oro/usd,2022-11-30,1759.9,1763.4,1784.2,1758.2,"192,240",-22.0
3371oro/usd,oro/usd,2022-11-29,1763.7,1754.6,1773.4,1752.9,"127,320",134.0
3372oro/usd,oro/usd,2022-11-28,1740.3,1755.0,1763.5,1738.2,"132,770",-78.0
3373oro/usd,oro/usd,2022-11-25,1754.0,1751.0,1761.2,1745.9,"134,300",0.0
3374oro/usd,oro/usd,2022-11-24,1754.0,1751.0,1761.2,1745.9,"134,300",48.0
3375oro/usd,oro/usd,2022-11-23,1745.6,1740.8,1754.9,1719.0,"167,770",33.0
3376oro/usd,oro/usd,2022-11-22,1739.9,1739.7,1751.0,1737.6,"153,090",2.0
3377oro/usd,oro/usd,2022-11-21,1739.6,1752.0,1755.0,1733.9,"166,080",-84.0
3378oro/usd,oro/usd,2022-11-18,1754.4,1763.1,1769.9,1749.2,"137,330",-49.0
3379oro/usd,oro/usd,2022-11-17,1763.0,1777.0,1777.6,1756.6,"169,100",-72.0
3380oro/usd,oro/usd,2022-11-16,1775.8,1782.0,1788.2,1773.4,"200,760",-6.0
3381oro/usd,oro/usd,2022-11-15,1776.8,1774.0,1791.8,1770.2,"283,020",-1.0
3382oro/usd,oro/usd,2022-11-14,1776.9,1769.4,1778.4,1755.8,"191,350",42.0
3383oro/usd,oro/usd,2022-11-11,1769.4,1758.3,1775.6,1750.3,"227,040",90.0
3384oro/usd,oro/usd,2022-10-11,1753.7,1709.7,1760.6,1705.5,"305,720",233.0
3385oro/usd,oro/usd,2022-09-11,1713.7,1715.2,1725.8,1705.1,"239,650",-13.0
3386oro/usd,oro/usd,2022-08-11,1716.0,1678.0,1720.4,1667.1,"297,620",211.0
3387oro/usd,oro/usd,2022-07-11,1680.5,1678.6,1685.6,1670.0,"187,590",23.0
3388oro/usd,oro/usd,2022-04-11,1676.6,1631.7,1686.4,1631.1,"293,520",280.0
3389oro/usd,oro/usd,2022-03-11,1630.9,1639.1,1643.2,1618.3,"254,700",-115.99999999999999
3390oro/usd,oro/usd,2022-02-11,1650.0,1651.4,1673.1,1637.4,"220,930",2.0
3391oro/usd,oro/usd,2022-01-11,1649.7,1636.1,1660.3,1633.6,"197,980",55.00000000000001
3392oro/usd,oro/usd,2022-10-31,1640.7,1647.2,1648.5,1634.5,"128,410",-25.0
3393oro/usd,oro/usd,2022-10-28,1644.8,1667.2,1670.9,1640.7,"196,360",-125.0
3394oro/usd,oro/usd,2022-10-27,1665.6,1668.8,1674.8,1658.5,"189,290",-22.0
3395oro/usd,oro/usd,2022-10-26,1669.2,1657.7,1679.4,1653.8,"186,930",68.0
3396oro/usd,oro/usd,2022-10-25,1658.0,1654.5,1666.8,1641.2,"182,800",24.0
3397oro/usd,oro/usd,2022-10-24,1654.1,1662.9,1675.5,1648.0,"171,020",-13.0
3398oro/usd,oro/usd,2022-10-21,1656.3,1632.4,1663.1,1621.1,"271,100",119.0
3399oro/usd,oro/usd,2022-10-20,1636.8,1634.6,1650.3,1626.3,"163,730",16.0
3400oro/usd,oro/usd,2022-10-19,1634.2,1657.2,1659.8,1632.2,"179,250",-130.0
3401oro/usd,oro/usd,2022-10-18,1655.8,1655.9,1666.0,1650.6,"163,170",-49.0
3402oro/usd,oro/usd,2022-10-17,1664.0,1649.9,1674.3,1649.1,"148,890",92.0
3403oro/usd,oro/usd,2022-10-14,1648.9,1672.8,1677.8,1645.6,"183,170",-168.0
3404oro/usd,oro/usd,2022-10-13,1677.0,1680.2,1688.9,1648.3,"237,010",-3.0
3405oro/usd,oro/usd,2022-12-10,1677.5,1673.4,1685.1,1668.0,"131,770",-50.0
3406oro/usd,oro/usd,2022-11-10,1686.0,1675.6,1691.3,1667.5,"171,810",64.0
3407oro/usd,oro/usd,2022-10-10,1675.2,1703.4,1707.4,1672.5,"157,150",-199.0
3408oro/usd,oro/usd,2022-07-10,1709.3,1721.0,1722.8,1698.4,"157,450",-67.0
3409oro/usd,oro/usd,2022-06-10,1720.8,1725.5,1734.2,1714.8,"139,440",0.0
3410oro/usd,oro/usd,2022-05-10,1720.8,1734.4,1736.6,1708.8,"173,220",-56.00000000000001
3411oro/usd,oro/usd,2022-04-10,1730.5,1708.4,1738.7,1704.0,"205,080",167.0
3412oro/usd,oro/usd,2022-03-10,1702.0,1670.5,1710.4,1666.5,"215,490",179.0
3413oro/usd,oro/usd,2022-09-30,1672.0,1669.5,1684.4,1667.5,"179,990",20.0
3414oro/usd,oro/usd,2022-09-29,1668.6,1669.0,1673.1,1649.3,"201,960",-8.0
3415oro/usd,oro/usd,2022-09-28,1670.0,1636.5,1671.6,1622.2,"279,820",206.99999999999997
3416oro/usd,oro/usd,2022-09-27,1636.2,1629.2,1650.1,1628.7,"197,060",17.0
3417oro/usd,oro/usd,2022-09-26,1633.4,1651.0,1657.2,1627.7,"219,860",-134.0
3418oro/usd,oro/usd,2022-09-23,1655.6,1680.1,1685.0,1646.6,"243,050",-152.0
3419oro/usd,oro/usd,2022-09-22,1681.1,1682.8,1693.5,1663.3,"241,280",32.0
3420oro/usd,oro/usd,2022-09-21,1675.7,1673.2,1696.9,1661.3,"227,940",28.000000000000004
3421oro/usd,oro/usd,2022-09-20,1671.1,1684.9,1688.8,1668.1,"143,930",-42.0
3422oro/usd,oro/usd,2022-09-19,1678.2,1685.4,1688.8,1667.6,"141,170",-31.0
3423oro/usd,oro/usd,2022-09-16,1683.5,1673.7,1689.9,1661.9,"217,230",37.0
3424oro/usd,oro/usd,2022-09-15,1677.3,1707.2,1707.8,1668.9,"268,090",-186.0
3425oro/usd,oro/usd,2022-09-14,1709.1,1711.6,1717.3,1703.3,"163,290",-48.0
3426oro/usd,oro/usd,2022-09-13,1717.4,1736.0,1742.9,1706.7,"232,700",-133.0
3427oro/usd,oro/usd,2022-12-09,1740.6,1728.4,1746.4,1722.3,"154,370",69.0
3428oro/usd,oro/usd,2022-09-09,1728.6,1719.6,1740.5,1719.4,"154,710",49.0
3429oro/usd,oro/usd,2022-08-09,1720.2,1729.5,1739.4,1713.7,"184,180",-44.0
3430oro/usd,oro/usd,2022-07-09,1727.8,1712.9,1731.2,1701.7,"173,620",117.0
3431oro/usd,oro/usd,2022-06-09,1707.9,1719.7,1719.7,1714.2,20,-28.999999999999996
3432oro/usd,oro/usd,2022-05-09,1712.9,1724.2,1737.4,1710.6,"206,270",-33.0
3433oro/usd,oro/usd,2022-04-09,1718.65,1723.6,1723.75,1718.65,nan,-23.0
3434oro/usd,oro/usd,2022-02-09,1722.6,1707.8,1729.5,1705.9,"174,680",78.0
3435oro/usd,oro/usd,2022-01-09,1709.3,1723.0,1723.0,1699.1,"198,620",-98.0
3436oro/usd,oro/usd,2022-08-31,1726.2,1735.5,1738.0,1720.6,"176,730",-57.99999999999999
3437oro/usd,oro/usd,2022-08-30,1736.3,1749.8,1752.8,1732.9,"130,660",-77.0
3438oro/usd,oro/usd,2022-08-29,1749.7,1748.4,1757.9,1731.4,"156,220",-1.0
3439oro/usd,oro/usd,2022-08-26,1749.8,1771.8,1772.3,1746.2,"176,900",-122.0
3440oro/usd,oro/usd,2022-08-25,1771.4,1764.4,1778.8,1763.0,"117,570",56.00000000000001
3441oro/usd,oro/usd,2022-08-24,1761.5,1761.3,1769.5,1754.8,"112,650",2.0
3442oro/usd,oro/usd,2022-08-23,1761.2,1750.0,1767.5,1743.1,"145,260",73.0
3443oro/usd,oro/usd,2022-08-22,1748.4,1760.6,1762.1,1740.2,"142,860",-82.0
3444oro/usd,oro/usd,2022-08-19,1762.9,1773.1,1773.3,1759.1,"138,700",-47.0
3445oro/usd,oro/usd,2022-08-18,1771.2,1777.1,1786.3,1768.8,"124,320",-31.0
3446oro/usd,oro/usd,2022-08-17,1776.7,1790.8,1796.6,1773.9,"137,830",-73.0
3447oro/usd,oro/usd,2022-08-16,1789.7,1795.5,1798.0,1785.4,"94,400",-47.0
3448oro/usd,oro/usd,2022-08-15,1798.1,1818.9,1818.9,1787.6,"137,770",-96.0
3449oro/usd,oro/usd,2022-12-08,1815.5,1805.2,1819.1,1799.6,"118,650",46.0
3450oro/usd,oro/usd,2022-11-08,1807.2,1807.9,1814.9,1798.6,"121,260",-36.0
3451oro/usd,oro/usd,2022-10-08,1813.7,1811.5,1824.6,1803.3,"154,590",8.0
3452oro/usd,oro/usd,2022-09-08,1812.3,1805.5,1817.0,1799.4,"120,510",39.0
3453oro/usd,oro/usd,2022-08-08,1805.2,1790.3,1806.4,1786.9,"103,680",78.0
3454oro/usd,oro/usd,2022-05-08,1791.2,1807.7,1811.6,1780.2,"168,900",-87.0
3455oro/usd,oro/usd,2022-04-08,1806.9,1782.1,1812.0,1779.4,"153,290",172.0
3456oro/usd,oro/usd,2022-03-08,1776.4,1777.3,1789.4,1770.0,"151,730",-74.0
3457oro/usd,oro/usd,2022-02-08,1789.7,1789.2,1805.0,1776.0,"174,170",11.0
3458oro/usd,oro/usd,2022-01-08,1787.7,1782.5,1792.5,1774.3,"133,740",33.0
3459oro/usd,oro/usd,2022-07-29,1781.8,1773.1,1784.6,1768.4,"136,890",71.0
3460oro/usd,oro/usd,2022-07-28,1769.2,1751.4,1774.4,1750.4,"192,860",291.0
3461oro/usd,oro/usd,2022-07-27,1719.1,1715.2,1739.6,1709.1,"144,870",8.0
3462oro/usd,oro/usd,2022-07-26,1717.7,1717.9,1726.4,1711.5,"147,370",-8.0
3463oro/usd,oro/usd,2022-07-25,1719.1,1726.3,1734.6,1712.9,"160,720",-48.0
3464oro/usd,oro/usd,2022-07-22,1727.4,1717.2,1738.3,1711.7,"200,620",82.0
3465oro/usd,oro/usd,2022-07-21,1713.4,1693.7,1719.5,1678.4,"248,880",78.0
3466oro/usd,oro/usd,2022-07-20,1700.2,1709.5,1712.7,1690.1,"174,470",-61.0
3467oro/usd,oro/usd,2022-07-19,1710.7,1707.2,1716.5,1702.6,"131,770",3.0
3468oro/usd,oro/usd,2022-07-18,1710.2,1706.4,1722.0,1704.4,"157,540",39.0
3469oro/usd,oro/usd,2022-07-15,1703.6,1708.2,1714.2,1696.6,"176,800",-13.0
3470oro/usd,oro/usd,2022-07-14,1705.8,1733.6,1734.8,1695.0,"266,350",-171.0
3471oro/usd,oro/usd,2022-07-13,1735.5,1723.6,1744.3,1704.5,"300,550",62.0
3472oro/usd,oro/usd,2022-12-07,1724.8,1731.3,1742.2,1721.6,"255,170",-40.0
3473oro/usd,oro/usd,2022-11-07,1731.7,1741.5,1743.0,1729.0,"171,900",-61.0
3474oro/usd,oro/usd,2022-08-07,1742.3,1738.7,1751.7,1726.0,"189,180",15.0
3475oro/usd,oro/usd,2022-07-07,1739.7,1737.2,1748.2,1734.7,"151,260",18.0
3476oro/usd,oro/usd,2022-06-07,1736.5,1764.2,1771.5,1730.7,"258,820",-183.0
3477oro/usd,oro/usd,2022-05-07,1768.9,1817.0,1817.0,1768.9,"1,330",28.000000000000004
3478oro/usd,oro/usd,2022-04-07,1763.9,1814.4,1815.2,1763.0,"310,370",-209.0
3479oro/usd,oro/usd,2022-01-07,1801.5,1808.1,1813.6,1783.4,"249,490",-32.0
3480oro/usd,oro/usd,2022-06-30,1807.3,1819.2,1826.8,1802.5,"208,900",-56.00000000000001
3481oro/usd,oro/usd,2022-06-29,1817.5,1821.4,1834.9,1810.7,"155,540",-20.0
3482oro/usd,oro/usd,2022-06-28,1821.2,1823.6,1830.9,1819.1,"111,400",-20.0
3483oro/usd,oro/usd,2022-06-27,1824.8,1839.6,1842.8,1821.8,"143,820",-30.0
3484oro/usd,oro/usd,2022-06-24,1830.3,1824.2,1833.7,1817.7,"139,720",3.0
3485oro/usd,oro/usd,2022-06-23,1829.8,1839.7,1848.9,1823.5,"167,070",-47.0
3486oro/usd,oro/usd,2022-06-22,1838.4,1834.9,1850.3,1824.5,"149,550",-2.0
3487oro/usd,oro/usd,2022-06-21,1838.8,1840.6,1848.4,1830.7,"176,300",0.0
3488oro/usd,oro/usd,2022-06-20,1838.8,1840.6,1848.4,1830.7,"176,300",-10.0
3489oro/usd,oro/usd,2022-06-17,1840.6,1859.3,1861.5,1836.1,"141,720",-50.0
3490oro/usd,oro/usd,2022-06-16,1849.9,1835.8,1860.2,1816.3,"180,890",167.0
3491oro/usd,oro/usd,2022-06-15,1819.6,1809.7,1845.4,1808.4,"203,420",34.0
3492oro/usd,oro/usd,2022-06-14,1813.5,1820.9,1833.3,1806.1,"165,150",-100.0
3493oro/usd,oro/usd,2022-06-13,1831.8,1879.0,1882.5,1819.0,"252,540",-233.0
3494oro/usd,oro/usd,2022-10-06,1875.5,1850.4,1879.6,1826.5,"267,200",123.0
3495oro/usd,oro/usd,2022-09-06,1852.8,1855.1,1857.8,1841.9,"131,290",-20.0
3496oro/usd,oro/usd,2022-08-06,1856.5,1855.0,1862.4,1846.6,"114,140",24.0
3497oro/usd,oro/usd,2022-07-06,1852.1,1843.5,1858.2,1838.5,"119,210",46.0
3498oro/usd,oro/usd,2022-06-06,1843.7,1853.7,1861.2,1843.0,"103,180",-35.0
3499oro/usd,oro/usd,2022-03-06,1850.2,1872.6,1878.6,1849.7,"115,340",-112.99999999999999
3500oro/usd,oro/usd,2022-02-06,1871.4,1849.9,1874.4,1846.5,"127,470",123.0
3501oro/usd,oro/usd,2022-01-06,1848.7,1840.0,1853.0,1830.2,"158,040",2.0
3502oro/usd,oro/usd,2022-05-31,1848.4,1856.5,1867.9,1837.6,"201,800",0.0
3503oro/usd,oro/usd,2022-05-30,1848.4,1856.5,1867.9,1837.6,"201,800",-48.0
3504oro/usd,oro/usd,2022-05-27,1857.3,1855.1,1866.9,1851.9,"123,760",53.0
3505oro/usd,oro/usd,2022-05-26,1847.6,1851.8,1852.8,1836.3,"123,360",7.000000000000001
3506oro/usd,oro/usd,2022-05-25,1846.3,1865.4,1866.7,1838.7,"182,820",-102.0
3507oro/usd,oro/usd,2022-05-24,1865.4,1852.3,1869.1,1847.6,"174,760",95.0
3508oro/usd,oro/usd,2022-05-23,1847.8,1844.4,1864.3,1843.3,"163,270",31.0
3509oro/usd,oro/usd,2022-05-20,1842.1,1839.6,1847.8,1830.6,"143,050",5.0
3510oro/usd,oro/usd,2022-05-19,1841.2,1815.1,1848.2,1808.4,"175,240",139.0
3511oro/usd,oro/usd,2022-05-18,1815.9,1813.2,1822.9,1805.0,"150,350",-16.0
3512oro/usd,oro/usd,2022-05-17,1818.9,1823.9,1834.8,1811.0,"137,290",27.0
3513oro/usd,oro/usd,2022-05-16,1814.0,1809.4,1826.0,1785.0,"159,490",32.0
3514oro/usd,oro/usd,2022-05-13,1808.2,1821.4,1827.6,1797.2,"179,480",-90.0
3515oro/usd,oro/usd,2022-12-05,1824.6,1852.3,1858.8,1820.1,"255,610",-157.0
